id,user,uid,version,changeset,timestamp
46916337,naoliv,463507,26,41130767,2016-07-30T18:44:02Z
46916339,Gutierrez PS,5215598,6,45843708,2017-02-06T01:56:11Z
46916340,Gutierrez PS,5215598,4,45843934,2017-02-06T02:23:22Z
46916341,Vítor Dias,397143,5,21544007,2014-04-07T03:11:49Z
46916342,HildebrandoPB,1895155,2,20628648,2014-02-18T03:11:41Z
46916343,Vítor Dias,397143,2,19119759,2013-11-26T00:47:49Z
46916345,Gutierrez PS,5215598,3,45843934,2017-02-06T02:23:23Z
46916346,Gutierrez PS,5215598,3,45843934,2017-02-06T02:23:23Z
46916349,Vítor Dias,397143,3,19102486,2013-11-25T01:36:24Z
46916350,UsuárioPar,367813,7,37299571,2016-02-18T23:49:37Z
46916352,Fredporto,4060423,10,48980206,2017-05-25T17:39:02Z
46916353,erickdeoliveiraleal,463504,7,40974772,2016-07-23T16:12:00Z
46916354,Editor de GPS,2095745,12,37874680,2016-03-16T15:30:09Z
46916355,Bráulio Bezerra,71025,1,3441790,2009-12-24T12:28:45Z
46916356,Editor de GPS,2095745,12,37874680,2016-03-16T15:30:09Z
46916357,Fredporto,4060423,15,51392406,2017-08-24T01:22:55Z
46916358,TrevorInserts,1854688,3,19999989,2014-01-14T20:46:22Z
46916359,erickdeoliveiraleal,463504,6,21120451,2014-03-15T16:55:19Z
46916360,HildebrandoPB,1895155,8,20637976,2014-02-18T14:38:15Z
46916361,TrevorInserts,1854688,4,19999989,2014-01-14T20:46:52Z
46916362,Editor de GPS,2095745,18,24847946,2014-08-19T02:23:32Z
46916363,Fredporto,4060423,9,45655909,2017-01-30T15:55:11Z
46916364,TrevorInserts,1854688,4,19999989,2014-01-14T20:46:24Z
46916365,HildebrandoPB,1895155,11,21753895,2014-04-17T17:52:46Z
46916366,HildebrandoPB,1895155,5,20308890,2014-01-31T22:41:13Z
46916367,Editor de GPS,2095745,7,38170180,2016-03-30T15:26:52Z
46916368,Fredporto,4060423,8,48745747,2017-05-16T20:52:26Z
46916369,Vítor Dias,397143,6,19102486,2013-11-25T01:36:26Z
46916370,Editor de GPS,2095745,3,32616789,2015-07-14T00:14:23Z
46916371,Vítor Dias,397143,3,19102486,2013-11-25T01:36:24Z
46916372,Vítor Dias,397143,2,19102486,2013-11-25T01:36:30Z
46916373,TrevorInserts,1854688,3,19999989,2014-01-14T20:46:49Z
46916375,Vítor Dias,397143,3,19102486,2013-11-25T01:36:22Z
46916378,HildebrandoPB,1895155,10,20438209,2014-02-07T21:50:21Z
46916379,Vítor Dias,397143,3,19102486,2013-11-25T01:36:27Z
46916380,Editor de GPS,2095745,3,32616789,2015-07-14T00:14:24Z
46916381,erickdeoliveiraleal,463504,8,21120451,2014-03-15T16:55:40Z
46916383,TrevorInserts,1854688,3,19999989,2014-01-14T20:46:43Z
46916384,Editor de GPS,2095745,7,37875268,2016-03-16T15:52:21Z
46916386,Editor de GPS,2095745,9,26312173,2014-10-25T00:00:28Z
46916387,jump6024,172439,5,26747309,2014-11-13T00:41:51Z
46916388,HildebrandoPB,1895155,8,22236031,2014-05-09T17:50:36Z
46916389,Vítor Dias,397143,9,21485829,2014-04-03T22:47:49Z
46916390,Vítor Dias,397143,7,21485829,2014-04-03T22:47:49Z
46916392,Vítor Dias,397143,13,21485829,2014-04-03T22:47:51Z
46916393,Vítor Dias,397143,11,19005859,2013-11-20T03:07:10Z
46916394,Vítor Dias,397143,3,18970571,2013-11-18T12:40:31Z
46916395,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916396,Vítor Dias,397143,3,18970571,2013-11-18T12:40:31Z
46916397,Vítor Dias,397143,11,20271284,2014-01-29T19:40:40Z
46916398,HildebrandoPB,1895155,6,20977413,2014-03-07T20:44:00Z
46916399,pauloreis,1066375,3,14617885,2013-01-12T04:55:42Z
46916401,Vítor Dias,397143,3,21485829,2014-04-03T22:47:38Z
46916402,Vítor Dias,397143,5,21485829,2014-04-03T22:47:49Z
46916403,HildebrandoPB,1895155,10,20815913,2014-02-27T20:01:33Z
46916404,Vítor Dias,397143,2,21486299,2014-04-03T23:45:23Z
46916405,Vítor Dias,397143,2,21486299,2014-04-03T23:45:28Z
46916406,Vítor Dias,397143,2,21486299,2014-04-03T23:45:25Z
46916407,Vítor Dias,397143,2,19102486,2013-11-25T01:36:27Z
46916409,Vítor Dias,397143,2,21486299,2014-04-03T23:45:24Z
46916410,Vítor Dias,397143,3,21486299,2014-04-03T23:45:23Z
46916411,Vítor Dias,397143,5,21486299,2014-04-03T23:45:28Z
46916412,Vítor Dias,397143,6,21485829,2014-04-03T22:47:45Z
46916413,Vítor Dias,397143,27,19066480,2013-11-23T04:04:42Z
46916415,Editor de GPS,2095745,9,36731564,2016-01-22T02:07:37Z
46916418,Vítor Dias,397143,2,21486299,2014-04-03T23:45:29Z
46916420,Vítor Dias,397143,2,21486299,2014-04-03T23:45:24Z
46916427,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916428,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916429,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916430,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916432,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916434,Vítor Dias,397143,2,21485829,2014-04-03T22:47:40Z
46916436,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916439,Editor de GPS,2095745,10,34009644,2015-09-13T21:58:04Z
46916441,Vítor Dias,397143,5,19005859,2013-11-20T03:07:12Z
46916444,Vítor Dias,397143,3,18970571,2013-11-18T12:40:32Z
46916446,Editor de GPS,2095745,4,26892436,2014-11-19T18:23:38Z
46916449,Vítor Dias,397143,3,18970571,2013-11-18T12:40:30Z
46916452,Vítor Dias,397143,6,21485829,2014-04-03T22:47:54Z
46916453,Editor de GPS,2095745,9,26532945,2014-11-03T19:05:40Z
46916456,Vítor Dias,397143,5,21486299,2014-04-03T23:45:21Z
46916459,Vítor Dias,397143,4,21486299,2014-04-03T23:45:26Z
46916460,Vítor Dias,397143,8,21486299,2014-04-03T23:45:28Z
46916461,Vítor Dias,397143,5,21486299,2014-04-03T23:45:27Z
46916462,Vítor Dias,397143,5,21486299,2014-04-03T23:45:21Z
46916465,Editor de GPS,2095745,3,26532945,2014-11-03T19:05:41Z
46916466,Vítor Dias,397143,5,21486299,2014-04-03T23:45:23Z
46916467,Editor de GPS,2095745,4,26892305,2014-11-19T18:18:09Z
46916468,Vítor Dias,397143,3,21486299,2014-04-03T23:45:27Z
46916469,Vítor Dias,397143,6,21486299,2014-04-03T23:45:22Z
46916470,anor,1709892,4,24546927,2014-08-05T01:37:09Z
46916471,MarcilioCorreia,4597367,4,42312684,2016-09-21T02:46:54Z
46916472,anor,1709892,4,24546927,2014-08-05T01:37:10Z
46916473,Vítor Dias,397143,2,21486299,2014-04-03T23:45:25Z
46916474,Vítor Dias,397143,2,21486299,2014-04-03T23:45:28Z
46916475,Vítor Dias,397143,4,21486299,2014-04-03T23:45:26Z
46916477,Vítor Dias,397143,5,21486299,2014-04-03T23:45:22Z
46916478,Vítor Dias,397143,2,21486299,2014-04-03T23:45:22Z
46916479,Vítor Dias,397143,4,21486299,2014-04-03T23:45:23Z
46916480,Vítor Dias,397143,2,21486299,2014-04-03T23:45:24Z
46916482,Vítor Dias,397143,2,21486299,2014-04-03T23:45:26Z
46916484,Vítor Dias,397143,3,19066480,2013-11-23T04:04:44Z
46916485,Editor de GPS,2095745,4,26532945,2014-11-03T19:05:41Z
46916486,Editor de GPS,2095745,4,26892485,2014-11-19T18:25:33Z
46916487,Vítor Dias,397143,5,19005597,2013-11-20T02:03:20Z
46916488,Vítor Dias,397143,7,18970571,2013-11-18T12:40:33Z
46916490,HildebrandoPB,1895155,3,20977413,2014-03-07T20:44:00Z
46916491,erickdeoliveiraleal,463504,3,21120451,2014-03-15T16:55:15Z
46916494,Vítor Dias,397143,3,18970571,2013-11-18T12:40:32Z
46916495,Vítor Dias,397143,2,21485829,2014-04-03T22:47:52Z
46916496,Vítor Dias,397143,3,18970571,2013-11-18T12:40:32Z
46916497,Vítor Dias,397143,2,21485829,2014-04-03T22:47:44Z
46916501,Vítor Dias,397143,4,18970571,2013-11-18T12:40:32Z
46916502,Vítor Dias,397143,7,19005859,2013-11-20T03:07:12Z
46916503,Vítor Dias,397143,9,21485829,2014-04-03T22:47:39Z
46916504,Vítor Dias,397143,6,19102486,2013-11-25T01:36:20Z
46916505,pauloreis,1066375,7,14617885,2013-01-12T05:00:51Z
46916506,Editor de GPS,2095745,8,22606715,2014-05-28T19:20:46Z
46916507,Vítor Dias,397143,3,19102486,2013-11-25T01:36:30Z
46916509,Vítor Dias,397143,3,19102486,2013-11-25T01:36:28Z
46916510,Vítor Dias,397143,3,21486299,2014-04-03T23:45:20Z
46916512,Vítor Dias,397143,7,21486299,2014-04-03T23:45:20Z
46916514,HildebrandoPB,1895155,10,22236031,2014-05-09T17:50:36Z
46916518,Vítor Dias,397143,6,18970571,2013-11-18T12:40:33Z
46916519,Vítor Dias,397143,9,21485829,2014-04-03T22:47:47Z
46916521,Vítor Dias,397143,2,21485829,2014-04-03T22:47:54Z
46916522,pauloreis,1066375,2,14617885,2013-01-12T04:38:59Z
47189804,Gutierrez PS,5215598,3,45602973,2017-01-28T20:11:23Z
47189805,Vítor Dias,397143,2,20253874,2014-01-28T20:44:23Z
47189807,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:50Z
47189808,rmds,1889284,4,55305265,2018-01-09T21:56:36Z
47189809,Vítor Dias,397143,2,20253874,2014-01-28T20:44:16Z
47189810,Fredporto,4060423,3,52687319,2017-10-06T16:04:22Z
47189811,Vítor Dias,397143,3,20253874,2014-01-28T20:44:23Z
47189814,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:51Z
47189815,Vítor Dias,397143,2,18875130,2013-11-13T14:07:16Z
47189816,Miguel Veríssimo,4956092,3,52670351,2017-10-06T02:52:03Z
47189817,Miguel Veríssimo,4956092,2,52670351,2017-10-06T02:52:03Z
47189818,Miguel Veríssimo,4956092,5,61959750,2018-08-24T13:50:32Z
47189819,Vítor Dias,397143,3,20253874,2014-01-28T20:44:07Z
47189820,Fredporto,4060423,3,52687237,2017-10-06T16:00:08Z
47189821,Vítor Dias,397143,2,18875130,2013-11-13T14:07:16Z
47189822,Fredporto,4060423,8,52687319,2017-10-06T16:04:22Z
47189823,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:53Z
47189824,Cidades II,6017954,3,57460623,2018-03-23T15:18:07Z
47189825,Cidades II,6017954,3,57460623,2018-03-23T15:18:07Z
47189826,Vítor Dias,397143,4,19405462,2013-12-12T02:23:40Z
47189827,Vítor Dias,397143,4,19405462,2013-12-12T02:23:40Z
47189828,Vítor Dias,397143,4,19405462,2013-12-12T02:23:40Z
47189829,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:53Z
47189830,Vítor Dias,397143,3,20253874,2014-01-28T20:44:15Z
47189831,Fredporto,4060423,2,53071486,2017-10-19T15:23:01Z
47189832,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:53Z
47189833,TrevorInserts,1854688,7,19999989,2014-01-14T20:46:47Z
47189834,HildebrandoPB,1895155,4,22236303,2014-05-09T18:01:35Z
47189835,TrevorInserts,1854688,6,19999989,2014-01-14T20:46:46Z
47189836,TrevorInserts,1854688,4,19999989,2014-01-14T20:46:44Z
47189837,Editor de GPS,2095745,5,38170070,2016-03-30T15:23:57Z
47189839,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:54Z
47189840,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:54Z
47189841,Alexandre Parente,151017,2,3504180,2009-12-31T22:29:13Z
47189843,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:54Z
47189845,HildebrandoPB,1895155,6,22236107,2014-05-09T17:53:56Z
47189846,BRoboMan,233326,2,5296889,2010-07-23T16:30:03Z
47189847,Nohan Costa,2259148,5,24723579,2014-08-13T13:30:50Z
47189848,Vítor Dias,397143,3,18748166,2013-11-06T14:24:44Z
47189849,Rub21,510836,2,27999265,2015-01-08T15:33:07Z
47189850,Editor de GPS,2095745,2,34713201,2015-10-18T15:17:47Z
47189851,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:49Z
47189852,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:49Z
47189853,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:49Z
47189854,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:49Z
47189855,Editor de GPS,2095745,3,34713185,2015-10-18T15:16:48Z
47189856,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:48Z
47189857,Fredporto,4060423,6,53071566,2017-10-19T15:27:28Z
47189858,Fredporto,4060423,7,46194062,2017-02-18T14:41:46Z
47189859,rmds,1889284,2,55305265,2018-01-09T21:56:36Z
47189860,rmds,1889284,2,55304701,2018-01-09T21:29:38Z
47189861,rmds,1889284,6,55304798,2018-01-09T21:36:03Z
47189862,rmds,1889284,5,55304798,2018-01-09T21:36:03Z
47189863,rmds,1889284,3,55305265,2018-01-09T21:56:35Z
47189864,Vítor Dias,397143,8,18984029,2013-11-18T21:53:34Z
47189865,rmds,1889284,2,55305265,2018-01-09T21:56:35Z
47189866,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:57Z
47189868,Bráulio Bezerra,71025,3,3534363,2010-01-04T01:58:30Z
47189869,HildebrandoPB,1895155,3,20149898,2014-01-22T21:13:17Z
47189870,Vítor Dias,397143,7,19000340,2013-11-19T19:28:36Z
47189871,HildebrandoPB,1895155,7,20150200,2014-01-22T21:27:33Z
47189873,HildebrandoPB,1895155,3,20149885,2014-01-22T21:12:32Z
47189878,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:58Z
47189879,Vítor Dias,397143,4,31408794,2015-05-23T23:05:30Z
47189880,Fredporto,4060423,4,53071486,2017-10-19T15:23:01Z
47189881,Vítor Dias,397143,3,20253874,2014-01-28T20:44:22Z
47189883,Vítor Dias,397143,7,31408794,2015-05-23T23:05:31Z
47189884,Paulo Vitor Web,7627859,10,56417098,2018-02-16T15:35:40Z
47189885,Rub21,510836,3,27999265,2015-01-08T15:33:07Z
47189886,Vítor Dias,397143,4,20253874,2014-01-28T20:44:20Z
47189887,Vítor Dias,397143,2,18875130,2013-11-13T14:07:16Z
47189888,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189889,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189890,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189891,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189892,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:48Z
47189893,Vítor Dias,397143,2,20253874,2014-01-28T20:44:09Z
47189894,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189895,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189896,Vítor Dias,397143,2,19102621,2013-11-25T02:04:39Z
47189898,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:35:59Z
47189899,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:36:00Z
47189900,Vítor Dias,397143,2,19027056,2013-11-21T01:09:12Z
47189901,HildebrandoPB,1895155,3,20150111,2014-01-22T21:23:34Z
47189902,erickdeoliveiraleal,463504,6,21120605,2014-03-15T17:04:13Z
47189903,Lais Costa G,8809659,9,62496590,2018-09-11T17:35:44Z
47189906,TrevorInserts,1854688,3,20169427,2014-01-23T23:08:39Z
47189908,dbusse,149876,2,16186934,2013-05-18T23:00:26Z
47189914,UsuárioPar,367813,14,37299385,2016-02-18T23:26:44Z
47189915,UsuárioPar,367813,12,37299385,2016-02-18T23:26:45Z
47189916,Editor de GPS,2095745,18,61744553,2018-08-17T12:17:19Z
47189917,Editor de GPS,2095745,12,46169321,2017-02-17T16:17:57Z
47189918,erickdeoliveiraleal,463504,4,40974898,2016-07-23T16:18:46Z
47189919,UsuárioPar,367813,3,37299385,2016-02-18T23:26:52Z
47189920,Camila Gomes,6642297,4,57222429,2018-03-15T19:46:39Z
47189922,Editor de GPS,2095745,2,34713185,2015-10-18T15:16:49Z
47189923,Editor de GPS,2095745,2,34713114,2015-10-18T15:13:41Z
47189926,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:36:03Z
47189927,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:36:03Z
47189928,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:36:03Z
47189929,Vítor Dias,397143,2,31408794,2015-05-23T23:05:31Z
47189930,Bráulio Bezerra,71025,1,3488976,2009-12-30T11:36:03Z
47189931,Fredporto,4060423,2,53071566,2017-10-19T15:27:28Z
47189932,UsuárioPar,367813,5,37299385,2016-02-18T23:26:43Z
47189933,UsuárioPar,367813,5,37299385,2016-02-18T23:26:43Z
47189934,Vítor Dias,397143,24,37170419,2016-02-12T15:23:16Z
47189936,Camila Gomes,6642297,6,53963568,2017-11-21T00:13:35Z
47189937,Fredporto,4060423,5,48980169,2017-05-25T17:37:32Z
47189938,Fredporto,4060423,3,50365212,2017-07-17T22:48:05Z
47189939,Fredporto,4060423,7,50365219,2017-07-17T22:48:48Z
47189941,UsuárioPar,367813,4,37299385,2016-02-18T23:26:58Z
47278713,Vítor Dias,397143,3,19000562,2013-11-19T19:39:52Z
47278714,OSMF Redaction Account,722137,4,12351431,2012-07-19T23:16:12Z
47278721,Alexandre Parente,151017,1,3504180,2009-12-31T22:29:15Z
47279358,Alexandre Parente,151017,1,3504180,2009-12-31T22:37:06Z
47279691,Editor de GPS,2095745,20,25579397,2014-09-21T13:14:57Z
47279692,UsuárioPar,367813,16,37299571,2016-02-18T23:49:33Z
47281494,HildebrandoPB,1895155,4,22236248,2014-05-09T17:59:23Z
47281495,HildebrandoPB,1895155,4,22236113,2014-05-09T17:54:21Z
47281496,HildebrandoPB,1895155,6,20685500,2014-02-20T23:48:04Z
47281497,HildebrandoPB,1895155,3,22236132,2014-05-09T17:55:08Z
47281499,HildebrandoPB,1895155,4,22236123,2014-05-09T17:54:44Z
47281500,MiguelNetto,2045033,5,22242363,2014-05-10T00:20:24Z
47281622,HildebrandoPB,1895155,2,22236077,2014-05-09T17:52:49Z
47281623,erickdeoliveiraleal,463504,4,40974772,2016-07-23T16:12:00Z
47295493,jump6024,172439,9,28076155,2015-01-11T23:48:17Z
47295494,jump6024,172439,7,28076155,2015-01-11T23:48:20Z
47295495,jump6024,172439,13,28076155,2015-01-11T23:48:19Z
47295496,jump6024,172439,5,28076155,2015-01-11T23:48:20Z
47354539,Frido Claudino,2681591,15,58754210,2018-05-07T10:43:59Z
47354540,HildebrandoPB,1895155,2,20308420,2014-01-31T22:10:42Z
47359795,Rodrigo Laurentino,5462951,9,47097356,2017-03-23T13:40:34Z
47359797,Editor de GPS,2095745,3,27785386,2014-12-29T19:40:28Z
47359798,HildebrandoPB,1895155,4,20685434,2014-02-20T23:39:28Z
47359800,rmds,1889284,4,55305408,2018-01-09T22:02:03Z
47359801,rmds,1889284,5,55305408,2018-01-09T22:02:04Z
47359901,Indhio,7120002,7,54956863,2017-12-27T14:14:24Z
47359902,Skippern,31385,10,25897487,2014-10-06T13:37:29Z
47359903,HildebrandoPB,1895155,4,20685412,2014-02-20T23:37:38Z
47359904,HildebrandoPB,1895155,4,20685412,2014-02-20T23:37:38Z
47359905,Vítor Dias,397143,4,18876482,2013-11-13T15:28:46Z
47360202,erickdeoliveiraleal,463504,2,21120605,2014-03-15T17:04:33Z
47360208,HildebrandoPB,1895155,3,20685422,2014-02-20T23:38:21Z
47360209,Geovany Silva,7367695,5,54944623,2017-12-27T02:23:40Z
47362104,Editor de GPS,2095745,13,32533119,2015-07-10T01:31:54Z
47362624,Fredporto,4060423,18,45309004,2017-01-19T20:29:23Z
47362628,Vítor Dias,397143,6,19066358,2013-11-23T03:38:01Z
47362629,UsuárioPar,367813,14,37299571,2016-02-18T23:49:36Z
47362630,UsuárioPar,367813,18,37299571,2016-02-18T23:49:36Z
47362631,HildebrandoPB,1895155,2,20628617,2014-02-18T03:07:08Z
47362632,HildebrandoPB,1895155,2,20628639,2014-02-18T03:10:19Z
47402015,erickdeoliveiraleal,463504,8,52997915,2017-10-16T23:53:02Z
47402016,erickdeoliveiraleal,463504,8,52997915,2017-10-16T23:53:02Z
47402352,Vítor Dias,397143,3,18996192,2013-11-19T15:44:50Z
47402353,Vítor Dias,397143,2,18996192,2013-11-19T15:44:48Z
47402356,Jan van Bekkum,1203657,3,50076649,2017-07-06T07:17:32Z
47402357,Marcos Medeiros,2607707,7,30359561,2015-04-20T17:29:53Z
47402361,erickdeoliveiraleal,463504,5,21120605,2014-03-15T17:04:13Z
47402362,Vítor Dias,397143,3,18996192,2013-11-19T15:44:50Z
47402363,Vítor Dias,397143,3,18996192,2013-11-19T15:44:50Z
47402364,Vítor Dias,397143,3,18996192,2013-11-19T15:44:49Z
47402366,Vítor Dias,397143,3,18996192,2013-11-19T15:44:49Z
47402368,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402369,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402370,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402372,Vítor Dias,397143,2,18996192,2013-11-19T15:44:49Z
47402373,erickdeoliveiraleal,463504,9,52997915,2017-10-16T23:53:03Z
47402378,Vítor Dias,397143,2,18996192,2013-11-19T15:44:51Z
47402382,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402384,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402385,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402387,Vítor Dias,397143,2,18996192,2013-11-19T15:44:50Z
47402392,erickdeoliveiraleal,463504,9,52997915,2017-10-16T23:53:03Z
47402412,Vítor Dias,397143,6,18996192,2013-11-19T15:44:49Z
47402758,erickdeoliveiraleal,463504,6,52997915,2017-10-16T23:53:03Z
47402759,erickdeoliveiraleal,463504,6,52997915,2017-10-16T23:53:03Z
47403134,erickdeoliveiraleal,463504,7,52997915,2017-10-16T23:53:03Z
47403139,erickdeoliveiraleal,463504,7,52997915,2017-10-16T23:53:03Z
47403149,Gutierrez PS,5215598,4,47423548,2017-04-03T20:05:13Z
47403157,erickdeoliveiraleal,463504,13,52997915,2017-10-16T23:53:03Z
47403158,Gutierrez PS,5215598,3,47454245,2017-04-04T19:51:02Z
47403159,Gutierrez PS,5215598,3,47454245,2017-04-04T19:51:02Z
47403160,Gutierrez PS,5215598,5,47454245,2017-04-04T19:51:02Z
47403161,Gutierrez PS,5215598,3,47454245,2017-04-04T19:51:02Z
47403163,erickdeoliveiraleal,463504,6,52997915,2017-10-16T23:53:03Z
47403164,erickdeoliveiraleal,463504,6,52997915,2017-10-16T23:53:03Z
47403165,Gutierrez PS,5215598,3,47454245,2017-04-04T19:51:02Z
47403367,Vítor Dias,397143,8,28126814,2015-01-14T03:05:00Z
47403369,erickdeoliveiraleal,463504,15,56389211,2018-02-15T16:31:23Z
47405590,erickdeoliveiraleal,463504,5,21120683,2014-03-15T17:09:18Z
47405591,Vítor Dias,397143,3,16838607,2013-07-05T16:38:57Z
47405592,Vítor Dias,397143,4,28126814,2015-01-14T03:05:00Z
47405593,Vítor Dias,397143,4,28126814,2015-01-14T03:05:01Z
47405594,Vítor Dias,397143,3,16838607,2013-07-05T16:38:57Z
47405819,UsuárioPar,367813,5,52763532,2017-10-09T15:31:21Z
47405820,UsuárioPar,367813,12,52763532,2017-10-09T15:31:21Z
47405822,UsuárioPar,367813,11,52763532,2017-10-09T15:31:22Z
47405824,UsuárioPar,367813,12,52763532,2017-10-09T15:31:22Z
47405825,UsuárioPar,367813,8,52763532,2017-10-09T15:31:22Z
47405827,UsuárioPar,367813,8,52763532,2017-10-09T15:31:22Z
47405829,UsuárioPar,367813,5,52763532,2017-10-09T15:31:22Z
47405833,UsuárioPar,367813,12,52763532,2017-10-09T15:31:22Z
47410857,UsuárioPar,367813,9,52763532,2017-10-09T15:31:22Z
47410918,Vítor Dias,397143,7,28126814,2015-01-14T03:04:50Z
47410919,UsuárioPar,367813,14,53533627,2017-11-05T16:57:52Z
47411707,naoliv,463507,14,41130767,2016-07-30T17:01:24Z
47411708,naoliv,463507,18,41130767,2016-07-30T17:01:31Z
47411710,naoliv,463507,18,41130767,2016-07-30T18:29:03Z
47411713,naoliv,463507,9,41130767,2016-07-30T18:59:09Z
47430562,Thalles Ramon,2433592,13,51268248,2017-08-20T02:42:03Z
